newcomer,age,repo_num,follower_num,commit_comment_num,commit_num,issue_comment_num,issue_event_num,issue_number,org_number,pr_comment_num,pr_num,collaborator_num
False,1201,0,176,0,10,7,52,7,2,2,6,0
False,512,1,90,0,308,221,208,111,1,91,108,0
False,339,1,545,0,130,895,777,80,6,681,45,2
False,339,1,545,0,130,895,777,80,6,681,45,2
False,339,1,545,0,130,895,777,80,6,681,45,2
False,974,2,3069,0,3044,1135,4439,12,3,197,10,1
False,567,3,3,0,1,2,5,1,1,0,0,0
False,567,3,3,0,1,2,5,1,1,0,0,0
False,970,2,3069,0,3010,1086,4321,12,3,196,10,1
False,1200,0,176,0,10,7,52,7,2,2,6,0
False,19,0,1,0,0,0,1,1,1,0,0,0
False,19,0,1,0,0,0,1,1,1,0,0,0
False,602,2,24,0,71,101,117,38,0,22,39,0
False,984,2,3069,0,3139,1218,4670,13,3,205,11,1
False,1214,0,176,0,10,7,68,7,2,2,6,0
False,761,1,301,0,143,61,96,55,1,12,51,0
False,351,1,545,0,131,934,814,80,6,687,45,2
False,390,1,4,0,19,110,92,13,0,36,13,0
False,986,2,3069,0,3177,1285,4774,13,3,217,11,1
False,761,1,301,0,143,61,96,55,1,12,51,0
False,150,0,0,0,0,0,0,0,0,0,0,0
False,533,1,153,0,62,45,35,22,2,9,22,0
False,761,1,301,0,143,61,96,55,1,12,51,0
False,351,1,545,0,131,934,814,80,6,687,45,2
False,390,1,4,0,19,110,92,13,0,36,13,0
False,986,2,3069,0,3177,1285,4774,13,3,217,11,1
False,150,0,0,0,0,0,0,0,0,0,0,0
False,533,1,153,0,62,45,35,22,2,9,22,0
False,800,2,24,0,95,197,231,55,0,48,55,0
False,547,2,545,0,201,2144,2054,123,6,1604,79,2
False,800,2,24,0,95,197,231,55,0,48,55,0
False,1182,2,3069,0,4305,2076,9079,23,3,396,17,1
False,675,1,375,0,158,582,517,67,8,192,54,0
False,800,2,24,0,95,197,231,55,0,48,55,0
False,547,2,545,0,201,2144,2054,123,6,1604,79,2
False,559,1,6,0,15,6,18,12,0,5,12,0
False,321,1,0,0,30,3,43,25,1,1,24,0
False,1114,1,61,0,152,463,818,107,1,222,106,0
False,586,1,4,0,30,166,188,23,0,53,21,0
False,1182,2,3069,0,4305,2076,9079,23,3,396,17,1
False,675,1,375,0,158,582,517,67,8,192,54,0
False,547,2,545,0,201,2144,2054,123,6,1604,79,2
False,800,2,24,0,95,197,231,55,0,48,55,0
False,559,1,6,0,15,6,18,12,0,5,12,0
False,586,1,4,0,30,166,188,23,0,53,21,0
False,800,2,24,0,95,197,231,55,0,48,55,0
False,228,0,25,0,0,2,3,1,4,0,0,0
False,895,1,61,0,123,315,439,80,1,88,80,0
False,228,0,25,0,0,2,3,1,4,0,0,0
False,963,2,3069,0,2992,1046,4235,12,3,185,10,1
False,765,1,40,0,2,1,1,1,2,0,1,0
False,228,0,25,0,0,2,3,1,4,0,0,0
False,895,1,61,0,123,315,439,80,1,88,80,0
False,963,2,3069,0,2992,1046,4235,12,3,185,10,1
False,355,0,43,0,0,0,0,0,0,0,0,0
False,765,1,40,0,2,1,1,1,2,0,1,0
False,78,0,0,0,0,0,1,1,0,0,0,0
False,325,1,545,0,128,753,685,74,6,540,42,2
False,78,0,0,0,0,0,1,1,0,0,0,0
False,325,1,545,0,128,753,685,74,6,540,42,2
False,960,2,3069,0,2963,1033,4117,12,3,175,10,1
False,578,2,24,0,54,51,64,24,0,10,25,0
False,249,0,0,0,0,1,1,1,0,0,0,0
False,504,1,375,0,118,383,296,48,8,94,38,0
False,249,0,0,0,0,1,1,1,0,0,0,0
False,282,0,1,0,0,5,2,0,0,0,0,0
False,368,1,14,0,49,42,52,26,0,9,23,0
False,628,1,430,0,353,347,578,105,2,25,84,1
False,1011,2,3069,0,3368,1373,5159,16,3,222,14,1
False,249,0,0,0,0,1,1,1,0,0,0,0
False,504,1,375,0,118,383,296,48,8,94,38,0
False,282,0,1,0,0,5,2,0,0,0,0,0
False,1011,2,3069,0,3368,1373,5159,16,3,222,14,1
False,368,1,14,0,49,42,52,26,0,9,23,0
False,628,1,430,0,353,347,578,105,2,25,84,1
False,765,0,1,0,0,0,1,0,0,0,0,0
False,1241,0,176,0,10,7,100,7,2,2,6,0
False,630,0,27,0,3,2,2,2,2,0,2,0
False,547,3,8,0,24,24,26,17,0,7,18,0
False,1051,1,61,0,147,434,699,103,1,168,102,0
False,547,3,8,0,24,24,26,17,0,7,18,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,463,0,2,0,0,6,8,2,1,0,0,0
False,547,3,8,0,24,24,26,17,0,7,18,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,1051,1,61,0,147,434,699,103,1,168,102,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,890,2,4,0,11,45,29,4,0,6,2,0
False,463,0,2,0,0,6,8,2,1,0,0,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,547,3,8,0,24,24,26,17,0,7,18,0
False,1051,1,61,0,147,434,699,103,1,168,102,0
False,547,3,8,0,24,24,26,17,0,7,18,0
False,1012,2,3069,0,3380,1391,5208,16,3,222,14,1
False,126,0,1,0,0,0,0,0,0,0,0,0
False,1012,2,3069,0,3380,1391,5208,16,3,222,14,1
False,126,0,1,0,0,0,0,0,0,0,0,0
False,197,0,0,0,0,1,7,3,0,0,0,0
False,197,0,0,0,0,1,7,3,0,0,0,0
False,880,1,61,0,106,260,373,69,1,78,69,0
False,948,2,3069,0,2897,965,3903,12,3,117,10,1
False,275,1,1,0,1,0,1,1,0,2,1,0
True,280,0,1,0,0,2,2,1,0,0,0,0
False,266,1,6,0,0,3,1,0,0,0,0,0
False,280,0,1,0,0,2,2,1,0,0,0,0
False,300,0,9,0,0,10,9,4,2,0,0,0
False,586,2,545,0,212,2386,2313,135,6,1873,89,2
False,565,0,2,0,0,7,10,2,1,0,0,0
False,768,1,153,0,117,126,179,54,2,29,49,0
False,280,0,1,0,0,2,2,1,0,0,0,0
False,359,1,0,0,0,1,5,3,0,0,1,0
False,266,1,6,0,0,3,1,0,0,0,0,0
False,1189,1,83,0,8,1,9,5,3,4,5,0
False,1175,3,6,0,7,9,22,5,0,0,6,0
False,726,1,7,0,1,18,34,11,0,0,9,0
False,809,1,20,0,35,35,67,18,2,9,17,0
False,300,0,9,0,0,10,9,4,2,0,0,0
False,553,2,12,0,8,7,45,6,0,1,5,0
False,586,2,545,0,212,2386,2313,135,6,1873,89,2
False,565,0,2,0,0,7,10,2,1,0,0,0
False,768,1,153,0,117,126,179,54,2,29,49,0
False,632,1,2,0,1,27,31,7,0,0,2,0
False,1456,0,7,0,0,17,20,7,1,0,0,0
False,1221,2,3069,0,4622,2269,10222,28,3,430,19,1
False,1368,0,20,0,0,754,0,391,0,0,1,0
False,547,3,8,0,24,24,26,17,0,7,18,0
False,1368,0,20,0,0,754,0,391,0,0,1,0
False,547,3,8,0,24,24,26,17,0,7,18,0
False,181,0,28,0,2,15,14,3,1,3,1,0
False,441,1,375,0,93,288,227,37,8,88,33,0
False,181,0,28,0,2,15,14,3,1,3,1,0
False,181,0,28,0,2,15,14,3,1,3,1,0
False,441,1,375,0,93,288,227,37,8,88,33,0
False,948,2,3069,0,2897,965,3903,12,3,117,10,1
False,181,0,28,0,2,15,14,3,1,3,1,0
False,162,0,0,0,0,1,2,1,0,0,0,0
False,948,2,3069,0,2897,965,3903,12,3,117,10,1
False,162,0,0,0,0,1,2,1,0,0,0,0
False,948,2,3069,0,2897,965,3903,12,3,117,10,1
False,581,3,13,0,36,58,70,34,0,20,24,0
False,1173,2,3069,0,4217,2021,8591,22,3,389,17,1
False,631,0,4,0,6,12,22,14,1,0,5,0
False,691,0,0,0,0,1,1,0,0,0,0,0
False,577,1,6,0,1,2,2,0,0,0,1,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,62,1,0,0,1,1,8,2,0,0,2,0
False,14,0,0,0,0,0,0,0,0,0,0,0
False,685,0,15,0,0,0,1,1,2,0,0,0
False,581,3,13,0,36,58,70,34,0,20,24,0
False,1173,2,3069,0,4217,2021,8591,22,3,389,17,1
False,631,0,4,0,6,12,22,14,1,0,5,0
False,691,0,0,0,0,1,1,0,0,0,0,0
False,62,1,0,0,1,1,8,2,0,0,2,0
False,577,1,6,0,1,2,2,0,0,0,1,0
False,678,1,7,0,1,11,19,5,0,0,3,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,14,0,0,0,0,0,0,0,0,0,0,0
False,685,0,15,0,0,0,1,1,2,0,0,0
False,340,2,13,0,26,31,47,23,0,12,18,0
False,340,2,13,0,26,31,47,23,0,12,18,0
False,340,2,13,0,26,31,47,23,0,12,18,0
True,553,2,545,0,203,2202,2121,124,6,1688,80,2
False,805,1,430,0,360,480,835,113,2,61,86,1
False,553,2,545,0,203,2202,2121,124,6,1688,80,2
False,1188,2,3069,0,4345,2106,9279,23,3,403,17,1
False,816,2,0,0,9,17,26,9,0,2,5,0
False,729,1,90,0,420,667,698,167,1,243,156,0
False,461,1,9,0,0,21,6,1,2,20,1,0
False,553,2,545,0,203,2202,2121,124,6,1688,80,2
False,805,1,430,0,360,480,835,113,2,61,86,1
False,1188,2,3069,0,4345,2106,9279,23,3,403,17,1
False,545,2,14,0,57,132,163,40,0,12,27,0
False,816,2,0,0,9,17,26,9,0,2,5,0
False,729,1,90,0,420,667,698,167,1,243,156,0
False,461,1,9,0,0,21,6,1,2,20,1,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,790,1,430,0,360,451,771,113,2,51,86,1
False,714,1,90,0,414,606,610,160,1,193,149,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,790,1,430,0,360,451,771,113,2,51,86,1
False,714,1,90,0,414,606,610,160,1,193,149,0
False,180,0,72,0,4,2,1,1,2,0,1,0
False,321,1,545,0,128,734,663,74,6,530,42,2
False,229,1,27,0,9,14,9,3,3,2,2,0
False,180,0,72,0,4,2,1,1,2,0,1,0
False,956,2,3069,0,2950,1016,4065,12,3,173,10,1
False,180,0,72,0,4,2,1,1,2,0,1,0
False,321,1,545,0,128,734,663,74,6,530,42,2
False,449,1,375,0,93,288,227,37,8,88,33,0
False,229,1,27,0,9,14,9,3,3,2,2,0
False,542,0,320,0,2,33,27,5,7,6,2,0
False,956,2,3069,0,2950,1016,4065,12,3,173,10,1
False,321,1,545,0,128,734,663,74,6,530,42,2
False,449,1,375,0,93,288,227,37,8,88,33,0
False,229,1,27,0,9,14,9,3,3,2,2,0
False,888,1,61,0,116,287,402,75,1,85,75,0
False,360,1,4,0,12,62,52,8,0,23,8,0
False,956,2,3069,0,2950,1016,4065,12,3,173,10,1
False,180,0,72,0,4,2,1,1,2,0,1,0
False,290,1,14,0,39,24,33,19,0,9,17,0
False,865,1,61,0,103,244,356,66,1,77,66,0
False,298,1,545,0,128,651,580,73,6,443,42,2
False,290,1,14,0,39,24,33,19,0,9,17,0
False,290,1,14,0,39,24,33,19,0,9,17,0
False,865,1,61,0,103,244,356,66,1,77,66,0
False,298,1,545,0,128,651,580,73,6,443,42,2
False,933,2,3069,0,2856,936,3728,12,3,115,10,1
False,351,1,545,0,131,934,814,80,6,687,45,2
False,986,2,3069,0,3177,1285,4774,13,3,217,11,1
False,351,1,545,0,131,934,814,80,6,687,45,2
False,479,1,375,0,106,346,264,42,8,92,35,0
False,351,1,545,0,131,934,814,80,6,687,45,2
False,986,2,3069,0,3177,1285,4774,13,3,217,11,1
False,479,1,375,0,106,346,264,42,8,92,35,0
True,628,3,14,0,62,176,226,45,0,16,31,0
False,812,1,90,0,465,881,987,197,1,419,182,0
False,628,3,14,0,62,176,226,45,0,16,31,0
False,156,0,3,0,3,2,16,3,1,0,3,0
False,491,2,68,0,27,52,76,19,4,14,17,0
False,1271,3,3069,0,4948,2572,11792,36,3,476,25,1
False,628,3,14,0,62,176,226,45,0,16,31,0
False,888,1,430,0,366,532,936,116,2,81,89,1
False,812,1,90,0,465,881,987,197,1,419,182,0
False,156,0,3,0,3,2,16,3,1,0,3,0
False,491,2,68,0,27,52,76,19,4,14,17,0
False,1271,3,3069,0,4948,2572,11792,36,3,476,25,1
False,542,0,320,0,2,33,27,5,7,6,2,0
False,956,2,3069,0,2950,1016,4065,12,3,173,10,1
False,542,0,320,0,2,33,27,5,7,6,2,0
False,321,1,545,0,128,734,663,74,6,530,42,2
False,888,1,61,0,116,287,402,75,1,85,75,0
False,138,1,35,0,17,61,28,6,0,16,5,0
False,542,0,320,0,2,33,27,5,7,6,2,0
False,956,2,3069,0,2950,1016,4065,12,3,173,10,1
False,321,1,545,0,128,734,663,74,6,530,42,2
False,888,1,61,0,116,287,402,75,1,85,75,0
False,138,1,35,0,17,61,28,6,0,16,5,0
False,162,0,3,0,0,0,1,1,0,0,0,0
False,555,1,430,0,325,274,439,81,2,17,71,1
False,431,1,375,0,91,279,219,35,8,88,31,0
False,574,1,603,0,246,271,266,62,4,81,58,1
False,119,0,7,0,10,63,30,9,2,55,4,0
False,938,2,3069,0,2865,937,3755,12,3,115,10,1
False,451,0,4,0,24,46,55,19,0,0,18,0
False,162,0,3,0,0,0,1,1,0,0,0,0
False,431,1,375,0,91,279,219,35,8,88,31,0
False,555,1,430,0,325,274,439,81,2,17,71,1
False,574,1,603,0,246,271,266,62,4,81,58,1
False,119,0,7,0,10,63,30,9,2,55,4,0
False,938,2,3069,0,2865,937,3755,12,3,115,10,1
False,451,0,4,0,24,46,55,19,0,0,18,0
False,265,1,1,0,1,0,1,1,0,2,1,0
True,589,0,1,0,0,9,9,4,0,0,0,0
False,806,0,320,0,79,131,131,36,7,38,31,0
False,837,1,430,0,361,498,869,113,2,63,86,1
False,592,0,15,0,13,18,17,7,3,15,4,0
False,589,0,1,0,0,9,9,4,0,0,0,0
False,1220,2,3069,0,4612,2260,10194,28,3,428,19,1
False,538,1,1,0,1,5,9,1,0,0,1,0
False,585,2,545,0,212,2378,2305,135,6,1867,89,2
False,761,1,90,0,447,782,846,184,1,351,169,0
False,38,1,0,0,0,3,4,0,0,2,0,0
False,589,0,1,0,0,9,9,4,0,0,0,0
False,806,0,320,0,79,131,131,36,7,38,31,0
False,1220,2,3069,0,4612,2260,10194,28,3,428,19,1
False,837,1,430,0,361,498,869,113,2,63,86,1
False,592,0,15,0,13,18,17,7,3,15,4,0
False,590,0,15,0,0,0,4,0,1,1,0,0
False,538,1,1,0,1,5,9,1,0,0,1,0
False,585,2,545,0,212,2378,2305,135,6,1867,89,2
False,761,1,90,0,447,782,846,184,1,351,169,0
False,38,1,0,0,0,3,4,0,0,2,0,0
False,466,1,33,0,80,274,343,44,1,406,34,1
False,1036,0,25,0,0,1,1,1,0,0,0,0
True,564,0,15,0,13,18,17,7,3,15,4,0
False,557,2,545,0,203,2237,2157,124,6,1700,80,2
False,564,0,15,0,13,18,17,7,3,15,4,0
False,395,1,7,0,1,8,17,1,1,11,1,0
False,564,0,15,0,13,18,17,7,3,15,4,0
False,557,2,545,0,203,2237,2157,124,6,1700,80,2
False,739,1,153,0,117,122,176,54,2,29,49,0
False,395,1,7,0,1,8,17,1,1,11,1,0
False,392,1,545,0,151,1102,983,90,6,797,52,2
False,703,0,14,0,0,1,1,0,0,0,0,0
False,392,1,545,0,151,1102,983,90,6,797,52,2
False,520,1,375,0,137,409,327,54,8,115,43,0
False,1027,2,3069,0,3476,1473,5467,16,3,238,14,1
False,191,0,0,0,0,1,1,0,0,0,0,0
False,392,1,545,0,151,1102,983,90,6,797,52,2
False,174,1,30,0,17,39,44,27,0,2,16,0
False,703,0,14,0,0,1,1,0,0,0,0,0
False,644,1,430,0,353,364,600,106,2,25,84,1
False,520,1,375,0,137,409,327,54,8,115,43,0
False,1027,2,3069,0,3476,1473,5467,16,3,238,14,1
False,615,1,20,0,25,25,34,12,2,5,11,0
False,447,1,5,0,0,0,16,0,0,0,0,0
False,1257,0,176,0,10,7,110,7,2,2,6,0
False,4,0,1,0,0,4,7,4,0,0,0,0
False,852,1,61,0,94,231,318,59,1,70,59,0
False,4,0,1,0,0,4,7,4,0,0,0,0
False,920,2,3069,0,2806,913,3505,12,3,113,10,1
False,4,0,1,0,0,4,7,4,0,0,0,0
False,852,1,61,0,94,231,318,59,1,70,59,0
False,920,2,3069,0,2806,913,3505,12,3,113,10,1
False,788,0,28,0,3,39,28,6,1,3,2,0
False,920,2,545,0,283,4317,4193,189,6,3580,126,2
False,788,0,28,0,3,39,28,6,1,3,2,0
False,1172,1,430,0,384,641,1211,133,2,107,95,1
False,1555,3,3069,0,6855,4031,18710,147,3,1024,124,1
False,1048,1,375,0,182,854,790,97,8,247,68,0
False,788,0,28,0,3,39,28,6,1,3,2,0
False,920,2,545,0,283,4317,4193,189,6,3580,126,2
False,1172,1,430,0,384,641,1211,133,2,107,95,1
False,1555,3,3069,0,6855,4031,18710,147,3,1024,124,1
False,795,1,4,0,1,9,8,2,0,0,1,0
False,440,0,3,0,3,2,17,3,1,0,3,0
False,376,0,144,0,2,5,5,1,7,1,1,0
False,376,0,144,0,2,5,5,1,7,1,1,0
False,336,0,3,0,0,2,4,0,0,0,0,0
False,1000,1,387,0,60,13,20,11,3,10,11,0
False,532,1,430,0,319,251,382,76,2,17,66,1
False,280,1,545,0,126,519,489,66,6,380,41,2
False,376,0,144,0,2,5,5,1,7,1,1,0
False,915,2,3069,0,2762,902,3413,12,3,111,10,1
False,336,0,3,0,0,2,4,0,0,0,0,0
False,280,1,545,0,126,519,489,66,6,380,41,2
False,1000,1,387,0,60,13,20,11,3,10,11,0
False,532,1,430,0,319,251,382,76,2,17,66,1
False,519,0,1,0,0,0,0,0,0,0,0,0
False,661,0,150,0,0,1,1,0,0,0,0,0
False,281,1,545,0,126,525,494,66,6,380,41,2
False,281,1,545,0,126,525,494,66,6,380,41,2
False,598,1,65,0,5,16,20,8,0,6,8,0
False,916,2,3069,0,2775,904,3429,12,3,111,10,1
False,336,1,5,0,0,0,2,0,0,0,0,0
False,848,1,61,0,91,216,302,56,1,70,56,0
False,349,1,12,0,1,2,7,6,0,0,1,0
False,890,2,4,0,11,45,29,4,0,6,2,0
False,1051,1,61,0,147,434,699,103,1,168,102,0
False,547,3,8,0,24,24,26,17,0,7,18,0
False,349,1,12,0,1,2,7,6,0,0,1,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,349,1,12,0,1,2,7,6,0,0,1,0
False,890,2,4,0,11,45,29,4,0,6,2,0
False,1051,1,61,0,147,434,699,103,1,168,102,0
False,547,3,8,0,24,24,26,17,0,7,18,0
False,1261,3,3069,0,4809,2392,11079,30,3,448,21,1
False,626,2,545,0,224,2592,2551,148,6,2000,97,2
False,1261,3,3069,0,4809,2392,11079,30,3,448,21,1
False,1261,3,3069,0,4809,2392,11079,30,3,448,21,1
False,565,1,9,0,4,1,13,4,0,0,4,0
False,626,2,545,0,224,2592,2551,148,6,2000,97,2
False,146,0,3,0,3,2,14,3,1,0,3,0
False,1491,0,176,0,10,9,271,8,2,2,6,0
True,615,1,7,0,14,86,79,31,0,6,4,0
False,611,1,19,0,16,60,41,12,1,16,8,0
False,553,2,545,0,203,2202,2121,124,6,1688,80,2
False,729,1,90,0,420,667,698,167,1,243,156,0
False,391,1,7,0,1,6,16,1,1,11,1,0
False,615,1,7,0,14,86,79,31,0,6,4,0
False,611,1,19,0,16,60,41,12,1,16,8,0
False,553,2,545,0,203,2202,2121,124,6,1688,80,2
False,729,1,90,0,420,667,698,167,1,243,156,0
False,391,1,7,0,1,6,16,1,1,11,1,0
False,1188,2,3069,0,4345,2106,9279,23,3,403,17,1
False,14,0,5,0,0,1,1,1,0,0,0,0
False,853,1,61,0,95,233,320,60,1,70,60,0
False,14,0,5,0,0,1,1,1,0,0,0,0
False,921,2,3069,0,2823,918,3574,12,3,113,10,1
False,14,0,5,0,0,1,1,1,0,0,0,0
False,853,1,61,0,95,233,320,60,1,70,60,0
False,921,2,3069,0,2823,918,3574,12,3,113,10,1
False,148,1,30,0,17,32,39,23,0,2,16,0
False,148,1,30,0,17,32,39,23,0,2,16,0
False,442,0,5,0,0,2,4,1,0,0,0,0
False,366,1,545,0,134,991,863,81,6,693,46,2
False,641,0,0,0,0,3,5,0,0,0,0,0
False,172,0,1,0,3,4,8,2,0,0,2,0
False,1110,2,447,0,81,120,148,22,4,31,11,1
False,1001,2,3069,0,3259,1350,4990,16,3,222,14,1
False,299,0,9,0,0,0,0,1,1,0,1,0
False,148,1,30,0,17,32,39,23,0,2,16,0
False,442,0,5,0,0,2,4,1,0,0,0,0
False,1110,2,447,0,81,120,148,22,4,31,11,1
False,366,1,545,0,134,991,863,81,6,693,46,2
False,641,0,0,0,0,3,5,0,0,0,0,0
False,172,0,1,0,3,4,8,2,0,0,2,0
False,1001,2,3069,0,3259,1350,4990,16,3,222,14,1
False,620,0,27,0,3,2,2,2,2,0,2,0
False,242,1,30,0,17,42,50,28,0,4,16,0
False,242,1,30,0,17,42,50,28,0,4,16,0
False,1027,1,61,0,147,429,667,103,1,142,102,0
False,460,1,545,0,169,1438,1364,106,6,1170,64,2
False,743,0,20,0,34,4,2,1,0,0,1,0
False,242,1,30,0,17,42,50,28,0,4,16,0
False,1027,1,61,0,147,429,667,103,1,142,102,0
False,460,1,545,0,169,1438,1364,106,6,1170,64,2
False,233,1,0,0,0,1,5,3,0,0,1,0
False,743,0,20,0,34,4,2,1,0,0,1,0
False,173,1,3,0,17,19,20,6,0,3,3,0
False,173,1,3,0,17,19,20,6,0,3,3,0
False,530,1,430,0,309,247,372,74,2,17,64,1
False,278,1,545,0,126,507,478,65,6,377,41,2
False,501,0,20,0,6,1,3,1,2,1,1,0
False,28,0,1,0,0,0,0,0,0,0,0,0
False,173,1,3,0,17,19,20,6,0,3,3,0
False,530,1,430,0,309,247,372,74,2,17,64,1
False,278,1,545,0,126,507,478,65,6,377,41,2
False,501,0,20,0,6,1,3,1,2,1,1,0
False,1169,0,614,0,327,314,299,150,1,30,143,1
False,563,0,55,0,13,31,16,4,4,12,5,0
False,1169,0,614,0,327,314,299,150,1,30,143,1
False,720,2,24,0,85,162,197,50,0,44,50,0
False,349,0,12,0,15,51,50,11,0,0,9,0
False,1169,0,614,0,327,314,299,150,1,30,143,1
False,563,0,55,0,13,31,16,4,4,12,5,0
False,720,2,24,0,85,162,197,50,0,44,50,0
False,1102,2,3069,0,3923,1785,6977,19,3,330,16,1
False,349,0,12,0,15,51,50,11,0,0,9,0
False,643,1,90,0,329,267,261,119,1,112,116,0
False,476,1,545,0,172,1548,1463,107,6,1305,65,2
False,369,1,13,0,0,75,44,9,3,2,0,0
False,476,1,545,0,172,1548,1463,107,6,1305,65,2
False,748,1,1,0,0,17,13,1,0,0,0,0
False,1220,3,447,0,132,195,261,36,4,50,25,1
False,268,2,14,0,1,4,7,2,2,0,1,0
False,1111,2,3069,0,3944,1801,7123,19,3,341,16,1
False,793,1,65,0,5,32,44,11,0,20,9,0
False,245,2,5,0,7,27,20,8,0,0,5,0
False,480,0,1,0,0,7,8,4,0,0,0,0
False,816,0,10,0,0,7,6,1,1,0,0,0
False,903,1,5,0,20,2,2,0,0,0,2,0
False,374,0,1,0,0,6,13,5,1,0,0,0
False,476,1,545,0,172,1548,1463,107,6,1305,65,2
False,369,1,13,0,0,75,44,9,3,2,0,0
False,748,1,1,0,0,17,13,1,0,0,0,0
False,1220,3,447,0,132,195,261,36,4,50,25,1
False,268,2,14,0,1,4,7,2,2,0,1,0
False,1111,2,3069,0,3944,1801,7123,19,3,341,16,1
False,793,1,65,0,5,32,44,11,0,20,9,0
False,744,0,5,0,0,0,1,0,0,0,0,0
False,245,2,5,0,7,27,20,8,0,0,5,0
False,751,0,0,0,0,3,5,0,0,0,0,0
False,480,0,1,0,0,7,8,4,0,0,0,0
False,357,1,33,0,26,71,108,13,1,127,10,1
False,520,0,0,0,0,1,6,3,0,0,0,0
False,816,0,10,0,0,7,6,1,1,0,0,0
False,374,0,1,0,0,6,13,5,1,0,0,0
False,152,0,0,0,0,1,1,1,0,0,0,0
False,595,1,603,0,250,291,284,64,4,85,60,1
False,324,1,545,0,128,749,681,74,6,540,42,2
False,152,0,0,0,0,1,1,1,0,0,0,0
False,1026,0,614,0,313,284,250,134,1,22,131,1
False,959,2,3069,0,2963,1033,4117,12,3,175,10,1
False,152,0,0,0,0,1,1,1,0,0,0,0
False,205,0,33,0,1,19,15,2,1,1,1,1
False,595,1,603,0,250,291,284,64,4,85,60,1
False,324,1,545,0,128,749,681,74,6,540,42,2
False,344,1,17,0,1,0,15,1,1,0,1,0
False,1026,0,614,0,313,284,250,134,1,22,131,1
False,959,2,3069,0,2963,1033,4117,12,3,175,10,1
False,320,0,2,0,0,0,1,1,1,0,0,0
False,568,0,0,0,0,11,10,7,2,0,0,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,241,0,2,0,0,1,1,0,0,0,0,0
False,320,0,2,0,0,0,1,1,1,0,0,0
False,568,0,0,0,0,11,10,7,2,0,0,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,241,0,2,0,0,1,1,0,0,0,0,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,79,0,1,0,0,0,2,1,0,0,0,0
False,655,0,0,0,0,1,1,0,0,0,0,0
False,569,0,9,0,0,16,15,5,1,0,0,0
False,205,0,1,0,0,2,1,0,0,0,0,0
False,207,0,28,0,2,15,14,3,1,3,1,0
False,906,1,61,0,123,320,452,80,1,95,80,0
False,749,1,301,0,142,59,94,54,1,12,50,0
False,467,1,375,0,94,320,246,41,8,92,34,0
False,79,0,1,0,0,0,2,1,0,0,0,0
False,655,0,0,0,0,1,1,0,0,0,0,0
False,339,1,545,0,130,895,777,80,6,681,45,2
False,974,2,3069,0,3044,1135,4439,12,3,197,10,1
False,569,0,9,0,0,16,15,5,1,0,0,0
False,205,0,1,0,0,2,1,0,0,0,0,0
False,207,0,28,0,2,15,14,3,1,3,1,0
False,749,1,301,0,142,59,94,54,1,12,50,0
False,906,1,61,0,123,320,452,80,1,95,80,0
False,467,1,375,0,94,320,246,41,8,92,34,0
False,553,1,1,0,0,17,13,1,0,0,0,0
False,457,1,90,0,305,217,201,108,1,91,105,0
False,553,1,1,0,0,17,13,1,0,0,0,0
False,457,1,90,0,305,217,201,108,1,91,105,0
False,916,2,3069,0,2775,904,3429,12,3,111,10,1
False,297,0,5,0,0,13,11,3,0,0,0,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,297,0,5,0,0,13,11,3,0,0,0,0
False,297,0,5,0,0,13,11,3,0,0,0,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,1011,0,0,0,0,0,18,0,0,0,0,0
False,440,0,1,0,0,0,27,0,0,0,0,0
False,1087,2,39,0,23,58,37,13,1,7,10,0
False,247,1,545,0,116,358,323,47,6,345,34,2
False,499,0,430,0,282,211,282,62,2,15,52,1
False,1087,2,39,0,23,58,37,13,1,7,10,0
False,247,1,545,0,116,358,323,47,6,345,34,2
False,499,0,430,0,282,211,282,62,2,15,52,1
False,747,2,0,0,9,16,25,9,0,2,5,0
False,1051,1,61,0,147,434,699,103,1,168,102,0
False,747,2,0,0,9,16,25,9,0,2,5,0
False,747,2,0,0,9,16,25,9,0,2,5,0
False,1051,1,61,0,147,434,699,103,1,168,102,0
False,235,1,545,0,108,274,250,41,6,202,29,2
False,506,1,603,0,205,148,143,39,4,41,37,1
False,235,1,545,0,108,274,250,41,6,202,29,2
False,487,0,430,0,278,187,245,57,2,15,49,1
False,802,1,61,0,42,104,138,28,1,35,28,0
